filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
2904.png,0.5252685546875,32.38012834966427,29.606960842177614,0.9234310640926707,0.8678335422190953
2922.png,0.619049072265625,34.26406696676402,32.185870298736155,0.9563144235135518,0.9348884762946464
2923.png,0.2901153564453125,35.42147627550099,30.106264724942626,0.9736724761422737,0.9253675985531749
3052.png,0.5720977783203125,29.290534263745528,26.872543339219565,0.9181148786469973,0.8627850562228875
3074.png,0.4007720947265625,32.64463852999503,28.679026737314057,0.9596522281676635,0.9086336784192302
3092.png,0.2895660400390625,37.17339560121141,31.80643809702601,0.9720385365555572,0.9173178700710967
3133.png,0.311004638671875,35.82766432985921,30.771140993094065,0.9681197806079102,0.908878361776526
3140.png,0.4084930419921875,29.885707064793042,26.025497363913598,0.9075532322727561,0.7986627029293525
3185.png,0.3565826416015625,34.40671852566561,29.93221339042798,0.9686369425343931,0.9185073145606646
3225.png,0.422088623046875,32.85727553367195,29.11775687388711,0.9371830970072723,0.861373129249221
3293.png,0.310302734375,34.24097967457139,29.40918209363085,0.9612300930191354,0.9029416065657551
3306.png,0.5059967041015625,31.38627238564316,28.445964398686808,0.9032248707230024,0.8154615685949146
3307.png,0.4552459716796875,35.269783139326215,31.8867988681294,0.9643199761453866,0.928923874775509
3316.png,0.403289794921875,36.55495848991087,32.61218700249295,0.9699884043155075,0.9301705184551843
3323.png,0.343963623046875,32.833591655231814,28.198856796299058,0.9632986704314738,0.8992052887767061
3337.png,0.3695831298828125,36.59299751268627,32.30118814551791,0.9655230437771314,0.9199725957050675
3372.png,0.1849517822265625,36.66875915970229,29.34089875380298,0.9740855574334073,0.8709225049161997
3421.png,0.2295379638671875,37.3978675187141,31.237828377319843,0.9645759303838771,0.8639553972144975
3427.png,0.7876739501953125,32.15646433338786,31.148901617041854,0.9271922639447221,0.9119842145772421
3429.png,0.3238067626953125,34.107525374800844,29.301192096735726,0.9490761809984639,0.871853313339553
3520.png,0.40789794921875,32.966735753531395,29.073214497192595,0.9579186554457587,0.9016704298211917
3533.png,0.4715423583984375,30.09602262685185,26.83769999680676,0.9117627718411819,0.8203184995912267
3536.png,0.3111114501953125,33.17535407628941,28.134564485489722,0.9376902920617219,0.8240233783529709
3541.png,0.316131591796875,33.65791439785999,28.656696462134633,0.9657920543486272,0.8979173720421199
3544.png,0.39306640625,34.33338452192312,30.27829504770797,0.9615750690221649,0.9077815219969958
3546.png,0.3292694091796875,36.111034269585254,31.29076928805069,0.966771880321972,0.9059664093381482
3548.png,0.27252197265625,31.91427145256626,26.415800498081534,0.9244833293371766,0.7984633927119573
3583.png,0.51605224609375,30.686395330177053,27.813419133406775,0.9123827033868562,0.8387006951866336
3601.png,0.6072845458984375,32.907971511565,30.770115050318964,0.9313853192569105,0.895335746318861
3608.png,0.41302490234375,33.077612375345694,29.241857044760827,0.9456230601627771,0.879105525714225
3611.png,0.329803466796875,32.86955177266836,28.062282272008474,0.9511393522019852,0.8617503930886526
3640.png,0.3461151123046875,34.26628058444728,29.660042496797423,0.9613780744346457,0.895409523648231
3665.png,0.5777587890625,29.148132043181395,26.786373056748673,0.8737368711519325,0.7985941526060545
3670.png,0.45587158203125,32.19356080217861,28.78346916563126,0.9545165597299866,0.9041287336260339
3721.png,0.34051513671875,32.23564048932567,27.615456194124302,0.9399990295684363,0.8430032841643895
3741.png,0.395721435546875,34.17512486816646,30.15372519641509,0.9543422940257684,0.893772823434073
3752.png,0.465576171875,36.05831672400528,32.75347749149694,0.9621758175814147,0.9262514472382735
3776.png,0.3776092529296875,36.19408387259829,31.964811814171938,0.9721642179558788,0.9284844533791814
3796.png,0.31256103515625,29.416780632227074,24.566820400580184,0.9024875190040962,0.7449723984353808
