filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
0478.png,0.446746826171875,23.597524251971947,20.12049480155188,0.8298226004154742,0.6629150843326356
0501.png,0.2098236083984375,20.663988379312734,13.88383345747961,0.8490366734800866,0.31827250488476644
0533.png,0.58087158203125,21.38331233983211,19.040506709134895,0.843901126019244,0.7640135618667832
0579.png,0.4391632080078125,23.841223068106302,20.269909999359115,0.832008984662101,0.6413964610906855
0588.png,0.1890869140625,26.57929914061825,19.490750780521463,0.9072751977455574,0.64393419681873
0614.png,0.506988525390625,21.05071331945169,18.114709174160414,0.7445942660518907,0.525381324502273
0616.png,0.383697509765625,15.866452895456193,11.714153197030598,0.6995037351607027,0.25637027917162203
0622.png,0.370361328125,21.94464426720061,17.642911335570627,0.7737574460772797,0.4375331330207353
0634.png,0.3220672607421875,21.320126341094966,16.401932080554356,0.8110829026993377,0.4500742982837944
0636.png,0.8029327392578125,16.165426872409924,15.212230691921265,0.4863274786667013,0.3866798121597081
0639.png,0.4283447265625,21.701934419759272,18.02214362571677,0.8204961131445604,0.6072087871680015
0663.png,0.3865509033203125,27.47153597179,23.364204289985405,0.9064946873124526,0.7847205148740813
0675.png,0.1772308349609375,22.316226711821187,15.900971593124192,0.8529260182474164,0.502284662796812
0692.png,0.5009918212890625,20.846401523037954,18.431516572947967,0.7092496205713937,0.515405155333494
0736.png,0.2940673828125,22.759201868256685,17.458452845468507,0.8372336219102104,0.4855222610918672
0744.png,0.3189239501953125,25.747332916667567,20.801966993642207,0.8792066212111206,0.6550718156592602
0786.png,0.604766845703125,22.834995202568745,20.650996950935255,0.7536162679861833,0.6132339488547384
0799.png,0.4739837646484375,24.186808466263802,21.05232028169941,0.8274012854995757,0.6945250833917307
0825.png,0.3722686767578125,20.89853355806346,16.607163894927645,0.8298402036589556,0.5647937123942481
0836.png,0.6440277099609375,19.655966056770726,17.767238693982293,0.6641502800974937,0.5225683149597941
0861.png,0.3699951171875,18.245948540753037,13.929371672836496,0.7370154964634344,0.32490055694052244
0871.png,0.4162750244140625,18.498765963082867,14.725270246087378,0.6974926428051177,0.32020277338498093
0891.png,0.429290771484375,25.87014056232311,22.21477164374489,0.8250400159107368,0.6269236434354919
0958.png,0.30194091796875,27.297973216485893,22.11518943022522,0.9000889636790005,0.6993570778528154
1041.png,0.5019073486328125,26.06584870184836,23.072730078140044,0.8362614701355411,0.6939812735653019
1088.png,0.5359344482421875,28.098428150072024,25.39515167044101,0.8606983448193988,0.7581035079689117
1091.png,0.2399139404296875,24.201478338723057,18.002358930533887,0.869034033077803,0.48452250412399134
1139.png,0.415740966796875,24.012727691345617,20.235131541702266,0.8697510565383286,0.7185100392510293
1165.png,0.4216156005859375,22.040244217292457,18.29042371801752,0.8343333795060793,0.6282226858064055
1167.png,0.440948486328125,22.681280749285584,19.125207724381784,0.7839262908990878,0.5316244889925507
1187.png,0.4103240966796875,24.191191019812273,20.341000116012843,0.7986320843653868,0.5552065435302669
1201.png,0.3141021728515625,24.799369864810174,19.771730852418358,0.8547458045991637,0.5636670188283238
1202.png,0.2968292236328125,21.723879858268816,16.472595280151097,0.7796539464999871,0.30696494283032455
1212.png,0.430816650390625,22.45927298207709,18.80311330559283,0.8039622197444993,0.5707258705976099
1215.png,0.25848388671875,18.96776444892866,14.462958657301506,0.7323874148457118,0.501124659490771
1217.png,0.7191314697265625,21.77856747369824,20.355801172899554,0.6806453757148618,0.57824745862687
1246.png,0.3675079345703125,22.49078962539201,19.287367508754578,0.728331016407696,0.5236303097733515
1250.png,0.263275146484375,18.356157156415975,13.683662697246286,0.6586085839726742,0.23143893706217905
1277.png,0.5215911865234375,23.021004343031755,20.257840860870026,0.7783798902008476,0.6015978643904247
1312.png,0.4019775390625,22.79168784563579,18.83969161423396,0.8492068062485827,0.6523606597745942
1334.png,0.53253173828125,21.892694183744933,19.161124302558715,0.7601923712644552,0.5804475679961882
1368.png,0.1739959716796875,27.314209086449047,21.71942148713964,0.9174152364115541,0.6511651991377162
1369.png,0.458404541015625,24.282735031716683,20.98060750491147,0.8720753059658938,0.7448850965425856
1374.png,0.4840087890625,19.439348934002645,16.290999138113918,0.7629843135344947,0.5305194644099207
1387.png,0.2877960205078125,19.88271698291791,14.818010939824301,0.817481039048146,0.5050974483687378
1395.png,0.5101165771484375,19.34271811682301,16.427103414028966,0.7508980603157832,0.564901804235588
1448.png,0.397613525390625,23.700038488074775,19.697723533887494,0.8350523574859378,0.608604901442902
1457.png,0.5075836181640625,22.326720708065203,19.402307942522455,0.8139380475746479,0.6592352922501848
1466.png,0.200531005859375,22.96684733068936,15.989284096497162,0.8928141390010862,0.4926093350808517
1484.png,0.330902099609375,23.51317528475393,18.715424218541102,0.8043516535953891,0.45337812679857964
1500.png,0.436614990234375,24.771907211488244,21.178878581052018,0.8345219410411181,0.6423074641250511
1516.png,0.598175048828125,19.423936056121185,17.335753688636423,0.7210605677882418,0.5971938149513607
1522.png,0.450531005859375,21.36483820021232,18.277104151040298,0.7722314729320977,0.542215676420962
1536.png,0.447235107421875,24.28033822284059,20.787155981092226,0.8267648781223845,0.6290385061570816
1540.png,0.388336181640625,24.792870808265725,20.696038999142907,0.850621475862972,0.6421187968785517
1548.png,0.319732666015625,24.917095435744518,19.994315924699137,0.8772047959416023,0.6666888665103848
1553.png,0.3673553466796875,19.198455398865587,15.077186640080512,0.7224093627850773,0.447309245193205
1579.png,0.35333251953125,29.35865428920305,24.84105724716497,0.9103969411302537,0.7631205710324526
1598.png,0.663665771484375,23.968609291821718,22.212338206075923,0.8417830185521943,0.7895829883995295
1619.png,0.3141326904296875,21.40679939730882,16.4640748025917,0.8293657097259699,0.5323842356810666
1659.png,0.269775390625,20.901595173654925,15.26346678488915,0.8161011712121745,0.3571157837119386
1737.png,0.169525146484375,28.385964612667717,20.738478329327332,0.895483929843167,0.47493972329264067
1739.png,0.239593505859375,24.00232284660421,17.89327326601076,0.8552879289288751,0.5013655804257878
1740.png,0.432464599609375,23.34675915796998,19.711164668094334,0.8027488247042149,0.5812100563616561
1776.png,0.407501220703125,21.045887223154786,17.21107922057891,0.7393717700698492,0.43285313238111445
1783.png,0.3883514404296875,29.467490521551845,25.39247874507116,0.9241440540934005,0.821593701361176
1787.png,0.37310791015625,23.077184835854716,18.796192115735344,0.8021710127069008,0.4886788116021889
1789.png,0.3073577880859375,24.47598976437444,19.444298451828324,0.83634035737673,0.5682456882483842
1801.png,0.67681884765625,21.203410063782545,19.50933012535802,0.723571130716497,0.6050763635147686
1824.png,0.304656982421875,27.361068358933007,22.224590478696445,0.9187387831403133,0.7565620882739823
1831.png,0.45013427734375,21.62257307606545,18.23388335330486,0.8154161698301292,0.6516205321070688
1845.png,0.5599365234375,24.288349213428834,21.819898055402454,0.8460829049539386,0.7611545722017695
1850.png,0.30645751953125,23.420971580801098,18.31614434105234,0.8630752889033232,0.6108032997343413
1857.png,0.2498931884765625,19.619605204112112,14.56773353915108,0.7863572907740366,0.40750527308014284
1860.png,0.3436279296875,24.41330913505004,19.775849649924417,0.8338842450060721,0.5524763323205284
1861.png,0.5901031494140625,16.321265352423538,14.030799445454317,0.6082656614231331,0.36492582090795606
1904.png,0.3682098388671875,21.88204251493046,17.549727266640993,0.7733915856248316,0.4239647499403354
1943.png,0.464630126953125,21.740165443893336,18.921978973714882,0.7608972375284792,0.5753334064649026
2019.png,0.40325927734375,30.206547778214134,26.30487285987321,0.9311248766937502,0.8441628456898278
2025.png,0.372894287109375,24.020828408557776,20.829912221775615,0.8225260785154688,0.6746938359494317
2051.png,0.331146240234375,24.123229419113898,19.522520921132497,0.816674232900664,0.5405144436358171
2056.png,0.5640411376953125,22.619970369043312,20.149937005807782,0.778963393252016,0.634202411885267
2063.png,0.1472015380859375,26.66202873270106,18.342441546014,0.9102001393017833,0.426546853849944
2083.png,0.1697235107421875,24.529802003388653,16.827472244483694,0.8904889966891305,0.38934348370646576
2107.png,0.4956817626953125,15.162490603451301,12.218967969095907,0.6536620771520171,0.428417865413144
2193.png,0.4483489990234375,19.680649013436764,16.19697943291917,0.7562858589253761,0.4863816768220275
2209.png,0.3144989013671875,27.095967032840747,22.208256100440703,0.8935922288009382,0.7131426439618206
2217.png,0.2978363037109375,20.33861660574587,15.550700421725834,0.8143101600932644,0.5182070075557951
2247.png,0.3865966796875,20.040321980359224,15.972938335222583,0.7600847807025594,0.4289248246971538
2263.png,0.6607818603515625,16.71956379017635,14.920356291479388,0.6283539197564242,0.45795647782904236
2275.png,0.377685546875,21.416205213408013,18.223093182354006,0.8071518717544387,0.6748097974243732
2297.png,0.2694244384765625,23.0270783955284,17.33213096834335,0.8475777346564566,0.4683124327701768
2331.png,0.7614593505859375,20.270083834349805,19.088299957799638,0.6761371528372218,0.5904565007811446
2333.png,0.1921844482421875,18.193511734609842,12.237063935443885,0.7245712511634872,0.1934024234772435
2364.png,0.239776611328125,20.976940386317366,15.137013354514771,0.8342692695247459,0.4475778698188174
2389.png,0.368133544921875,22.64310449589903,18.30460725692729,0.8316735478210248,0.5710928603660381
2420.png,0.518524169921875,21.34529405199006,18.55106919305966,0.6976484574291998,0.47058460486096526
2455.png,0.3797454833984375,24.881503673770112,20.67666299239314,0.8620435877953307,0.657601290064748
2469.png,0.251373291015625,23.42928466951181,17.880409423830287,0.8409783168964139,0.5115076368338164
2485.png,0.1392669677734375,27.442004519296198,18.90737230740846,0.9301897141566741,0.5568832626873861
2523.png,0.1872406005859375,23.222464463668132,16.850803875690772,0.7964184643237288,0.4050999928133352
2533.png,0.364959716796875,26.613252071827947,22.259038852572957,0.8788353780650108,0.7016115621771586
2535.png,0.52984619140625,22.915788185997478,20.16925233912881,0.777133615852343,0.6094511502004836
2544.png,0.24285888671875,21.168106899671486,15.296762758712688,0.8582064013631358,0.5119079091307562
2559.png,0.2847442626953125,19.741073261455966,14.28649342703585,0.7830439723250253,0.2731128555897802
2568.png,0.309234619140625,19.92331103926379,14.837402358374067,0.7885415670620727,0.37453110694264047
2579.png,0.7593841552734375,17.228526983385166,16.039724169384918,0.5838604850796004,0.47024444841511437
2587.png,0.4799041748046875,25.427968604899522,22.252339786689625,0.8380098341200213,0.6883976071587737
2594.png,0.24310302734375,29.514477104394853,23.39296463228205,0.9171673505351149,0.7006672433689954
2625.png,0.49249267578125,20.681285255894654,17.630252086290955,0.7819501056243049,0.6001280433652656
2626.png,0.29931640625,24.77098416007436,19.549676139330064,0.8904964998634342,0.6825929003181596
2638.png,0.3350677490234375,21.312564805421413,16.850249665372186,0.78340740032122,0.48687328164298715
2668.png,0.3938140869140625,22.981886670044958,18.982320315331048,0.7958554553847708,0.5320433890306553
2679.png,0.3638153076171875,22.019950276232745,17.87236475186259,0.8213561657433122,0.6135464183486552
2703.png,0.4381561279296875,21.765962315905956,18.260856870644822,0.8134572264127652,0.6250801116763418
2717.png,0.3856201171875,23.002932298569245,18.911914951193744,0.8426030811574727,0.6440522943871768
2730.png,0.4589996337890625,18.118140571972113,14.922096158620334,0.7125600170251299,0.4391152025034929
2737.png,0.607574462890625,26.033918745284108,24.005457157129825,0.8133990594701467,0.7204153440452381
2751.png,0.3971405029296875,19.702102367067326,15.824923069600521,0.7814033205240191,0.5457289134965445
2801.png,0.3048553466796875,24.12584793668884,18.998185262410853,0.8215557892288894,0.470114288128703
2852.png,0.440185546875,26.538446950693256,23.001036470166202,0.8674086728756781,0.727866732824118
2872.png,0.4658355712890625,19.654743066180725,16.73938230064943,0.7859531138854835,0.6225813360170144
2878.png,0.445404052734375,19.706050019891023,16.20565495200972,0.7525309470979997,0.4781592884447393
2894.png,0.4500579833984375,17.343593310353356,13.87660634772047,0.7471293414947475,0.46516038800888765
2904.png,0.5252685546875,17.110065171308975,14.314756831708845,0.6558573046098913,0.3759617939926368
2922.png,0.619049072265625,25.11638467135463,23.036217907197624,0.8437423801147234,0.7634035960571749
2923.png,0.2901153564453125,27.283568503976895,22.00225637776071,0.9002125482663317,0.712240252526151
3052.png,0.5720977783203125,22.539812565368514,20.115672123320465,0.7847416436065762,0.6385333206906291
3074.png,0.4007720947265625,19.987410600057437,16.046305217191744,0.8035340970341438,0.5712266201228123
3092.png,0.2895660400390625,28.383497447226365,23.020620230677984,0.91761090665188,0.7513335704649348
3133.png,0.311004638671875,22.811866705709175,17.74582824919411,0.8503987758182572,0.5639701760549324
3140.png,0.4084930419921875,19.592637083101724,15.73042099861188,0.7466332958589752,0.4294493191044764
3185.png,0.3565826416015625,23.990999526980655,19.525817814200174,0.8532857831498829,0.6448231816006404
3225.png,0.422088623046875,19.429154682245354,15.687029801345007,0.7227306299522005,0.37951933363263796
3293.png,0.310302734375,24.15386876802689,19.102709033437062,0.870624807694752,0.6345283735666797
3306.png,0.5059967041015625,22.27173879844445,19.388663917736444,0.6901978197680885,0.42663362457641274
3307.png,0.4552459716796875,24.0181773382476,20.602444623033584,0.853099608572581,0.6937286541810311
3316.png,0.403289794921875,18.754128170942522,14.81030420205277,0.7774106599881079,0.47464725386722584
3323.png,0.343963623046875,20.017077239474705,15.385527779284565,0.767997855139839,0.3681184425307801
3337.png,0.3695831298828125,27.663001528936565,23.345248583829875,0.9021579757635735,0.76589409749716
3372.png,0.1849517822265625,24.47810740385098,17.170944204045256,0.8789177628432414,0.4107551276598586
3421.png,0.2295379638671875,23.477169654955436,17.189647483339858,0.8611331236423564,0.4868067788465037
3427.png,0.7876739501953125,26.049220059038465,25.019731447764304,0.8116553513460022,0.7742511341014006
3429.png,0.3238067626953125,22.65637666470065,17.96083590492659,0.8113071339111319,0.5356092985762884
3520.png,0.40789794921875,21.56873484022435,17.72183781499697,0.803239416622774,0.5661694667614211
3533.png,0.4715423583984375,20.16364514082185,16.899888719814207,0.6960084682360876,0.37287671687138374
3536.png,0.3111114501953125,20.80017188371489,16.360432312129575,0.7893261707327146,0.43497775705565955
3541.png,0.316131591796875,21.90815289857174,16.959057973515115,0.8114975598850487,0.45814900083112264
3544.png,0.39306640625,20.555018247077925,16.67065602102689,0.8315378777027393,0.6182350764098794
3546.png,0.3292694091796875,26.194648680567262,21.37685815826783,0.8928585234370301,0.7016903548409207
3548.png,0.27252197265625,22.50870166686061,16.867667328438838,0.8588802075449976,0.5360882260952544
3583.png,0.51605224609375,19.558525793977807,16.687650008969584,0.6752730431753571,0.413851288860341
3601.png,0.6072845458984375,25.61706485334476,23.474604762152246,0.8014033984110248,0.6954570240696893
3608.png,0.41302490234375,21.835479781537217,18.001200130409213,0.788700459676572,0.5283604819706478
3611.png,0.329803466796875,19.560855074332007,14.97131217097726,0.7699994172604606,0.37773274601212425
3640.png,0.3461151123046875,27.800001125813306,23.22105438288569,0.9129250350755707,0.7829221772106555
3665.png,0.5777587890625,20.95692185016743,18.655539329106674,0.6794096604465697,0.4825358805461052
3670.png,0.45587158203125,22.747589953517014,19.336360431676997,0.8156176822514695,0.6164476635003272
3721.png,0.34051513671875,19.6714614425927,14.99467720811915,0.7720295572868323,0.36090948798731304
3741.png,0.395721435546875,23.270160444103393,19.24828741050091,0.8344355272394371,0.6105535460212751
3752.png,0.465576171875,12.071956097913912,8.879468975839558,0.6060179750607921,0.36176690642144277
3776.png,0.3776092529296875,23.69962937344523,19.470056441893906,0.8333068055928996,0.5772139810208596
3796.png,0.31256103515625,15.959275388222359,11.69452542977546,0.7037145451320792,0.21394116639129912
3808.png,0.3456268310546875,21.84278060041525,17.241210922520207,0.8185908261788459,0.5145960912006762
3839.png,0.4103851318359375,23.230345878581204,19.37450361674205,0.8265479168882144,0.6060102294290659
3884.png,0.3997650146484375,26.046470494095594,22.06547304036323,0.8730024413613132,0.7009144418777881
3917.png,0.5660858154296875,20.056051796633483,17.598784427085594,0.6854368647906448,0.4767854397161825
3934.png,0.4903717041015625,18.73300316883182,15.639049827394436,0.6871624270527231,0.39065301376764405
3960.png,0.3674774169921875,28.633018480698883,24.29230660391912,0.908966038538991,0.7717372344168332
4020.png,0.4120941162109375,23.332960207790883,19.512768763181864,0.7872252643526884,0.5070313983987158
4032.png,0.424896240234375,25.300410526442832,22.82968862493465,0.8585040489720409,0.7320550806531908
4042.png,0.2021484375,24.17990714380087,17.278598289029354,0.8864744283330255,0.5067101174075043
4103.png,0.335845947265625,22.81744274029101,18.550863045244995,0.802635542459081,0.4826349080560308
4106.png,0.47857666015625,22.55371240616634,19.37718509424494,0.7621554944960809,0.5483810273840343
4127.png,0.3838958740234375,28.522873919106058,24.373979721793688,0.9021128136502078,0.7677765394038084
4183.png,0.3878936767578125,19.400916524517488,15.500639298243726,0.6981264354614435,0.36530083827892273
4192.png,0.456024169921875,17.459253882835966,14.392166429814386,0.5881711526392015,0.2844386623386536
4196.png,0.432159423828125,23.933744203661714,20.335644751911524,0.8368039661427866,0.6689890651932464
4209.png,0.4466705322265625,20.280225882604622,16.781704331080128,0.7544208722614253,0.483146637390546
4213.png,0.360107421875,23.50935856319705,19.08309648499023,0.8696064146361584,0.6684020774417117
4214.png,0.586334228515625,23.468220163681323,21.17911721982989,0.7851996178516383,0.6564691302114054
4229.png,0.3701324462890625,19.943485820333365,16.1811655773157,0.7235944186465215,0.40990181516346674
4236.png,0.424102783203125,20.27972488470283,16.559988425243294,0.7920394081842287,0.5395337026739365
4238.png,0.377105712890625,21.522320260955755,17.318283722201237,0.7672873102767882,0.4354386869107891
4331.png,0.3532867431640625,23.190762327948743,18.694240938968903,0.8380390940533159,0.5749117185568281
4360.png,0.3899688720703125,28.5273311160787,24.565547910124934,0.8843758375783912,0.7423033567630779
4381.png,0.262939453125,21.485427234574132,15.990347866084866,0.7989541648923331,0.428065537122705
4485.png,0.2693023681640625,21.74927557923692,16.07596012556584,0.8514186919465189,0.5355727005171587
4495.png,0.4086151123046875,24.96350693271968,21.08445744768236,0.8802104072339133,0.7255636965333901
4499.png,0.4221343994140625,16.922205823628513,13.178742499945429,0.6843294112984486,0.27463533577625765
4514.png,0.4683990478515625,22.401150903333253,19.126047267236213,0.7467475938556748,0.5114086621030692
4521.png,0.3734893798828125,22.23121372670947,17.969191655595395,0.8126182197901665,0.5382885041310739
4552.png,0.344329833984375,24.08949854724635,19.52186661107915,0.8757429246729375,0.6783024034964288
4569.png,0.3573760986328125,24.806798066236077,20.359912446584296,0.8784272205408034,0.6858771854474272
4574.png,0.1829071044921875,25.922446455127503,19.18101872019268,0.8598078658791237,0.49485060789089896
4603.png,0.34954833984375,21.207720115955247,16.820533325655656,0.7546297109135396,0.4342626501019045
4605.png,0.283843994140625,23.400594633495405,17.940832018305457,0.8593809576491276,0.5472320341814296
4606.png,0.2131500244140625,22.96402178916203,16.270866381496177,0.8593712110109567,0.4150828191429567
4630.png,0.3060760498046875,25.076708975227927,20.00520270125389,0.8914524831214021,0.7135074227943947
4643.png,0.36181640625,24.76014844578981,20.452024810018152,0.8704275036522283,0.6970714640563147
4651.png,0.418670654296875,17.256494057316946,13.735327225742683,0.6240255026264131,0.258765197986409
4699.png,0.2872772216796875,23.675324031919768,18.40319876300715,0.8310858377542601,0.47654225733924055
4712.png,0.2518310546875,18.696733958677157,13.522548870172532,0.7701633446704103,0.3497136536139226
4734.png,0.2843017578125,19.2430809979895,13.876300584539948,0.7644521957675968,0.2528763071814915
4744.png,0.4114837646484375,20.740159758742717,16.89519607802474,0.8049682072876168,0.5668491874967945
4760.png,0.2948455810546875,19.051167722238375,14.032163760774846,0.7267086904701641,0.2837841647949775
4799.png,0.5035858154296875,17.82302875324194,14.877553931570962,0.6950924135801275,0.45429535951734157
4801.png,0.41705322265625,24.136993328672606,20.34463994503671,0.8145250986491923,0.5791358307926152
4808.png,0.3493194580078125,24.081337955729634,19.602050624234153,0.8623287000196027,0.659147043759088
4839.png,0.36651611328125,24.002981381426633,19.820689810636857,0.7905478852931156,0.5050682210090685
4850.png,0.2863006591796875,25.543338094415333,20.11181524068453,0.8867376704797504,0.6197634656986701
4860.png,0.380767822265625,17.711558065379805,13.522533220728214,0.7000087916931566,0.24440832007777233
4879.png,0.4953765869140625,17.354978683144385,14.407411807832663,0.7250715179442085,0.48862295313455395
4943.png,0.4451141357421875,22.152926874324415,19.473797094098583,0.8083671964329402,0.666838701152825
4952.png,0.4491424560546875,20.482825586567856,17.26028136102386,0.7432715190663848,0.5403473914541701
4972.png,0.59765625,25.9248854471089,23.948072841914623,0.8570576325675304,0.812294678491295
4979.png,0.4423675537109375,17.228069834672255,13.685954204230171,0.6803946443599945,0.31006546516286554
4985.png,0.61590576171875,22.215520711024944,20.11284020670142,0.8189647461891506,0.7246236897852287
5001.png,0.43817138671875,18.4164600791416,15.817594985838543,0.6328411745842262,0.3764034534054836
5013.png,0.3271636962890625,27.92096371881316,23.120878643517596,0.8837749839709876,0.6983652741719142
5018.png,0.391082763671875,25.186775976333653,21.1112566074565,0.8915363686721177,0.7398624829427584
5042.png,0.3556365966796875,29.721841973549026,25.238748269513845,0.9258715536644555,0.8063571468181113
5103.png,0.3094329833984375,20.067089147865097,15.026389068421784,0.8159521775313552,0.45037852834224634
5113.png,0.330474853515625,23.013300481404965,18.298059957708922,0.8345778279026317,0.5641864354699686
5119.png,0.515411376953125,21.67450364298558,18.852709312910775,0.7430780994779905,0.5655092384880619
5131.png,0.43218994140625,19.791617921394973,17.090189803761305,0.7714692059201578,0.5520228140445207
5144.png,0.3467254638671875,24.135765187102646,19.53899802170789,0.8579555500119389,0.6171117206227169
5152.png,0.346343994140625,23.290224436918677,18.691911009352452,0.8312132956188863,0.5494291857262682
5181.png,0.24346923828125,27.482931484785887,21.419414553094164,0.9080705854032923,0.6962156265079534
